input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,place_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,user_reviews_extended,emails
f857fa48-270a-4e43-bd89-000a3bcc5bb8,https://www.google.com/maps/place/AC+Roofing+Solutions+Inc/data=!4m7!3m6!1s0x87ba7b1568598a3b:0x8b7780d39952d006!8m2!3d36.8094765!4d-98.7167134!16s%2Fg%2F11c2qtxk8p!19sChIJO4pZaBV7uocRBtBSmdOAd4s?authuser=0&hl=en&rclk=1,AC Roofing Solutions Inc,Roofing contractor,,{},{},http://www.acroofingsolutions.com/,(620) 402-6909,,21,4.500000,"{""1"":2,""2"":0,""3"":1,""4"":0,""5"":18}",36.809476,-98.716713,10049642739799347206,,,https://search.google.com/local/reviews?placeid=ChIJO4pZaBV7uocRBtBSmdOAd4s&q=AC+Roofing+Solutions+Inc&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFefZcLkFJw0tLvTi1X66Dcx9qK-y45w05BevCK57N9e7_keSygCIBAn9Zva42H-D3rb5Db4yhCurWLjKpBo398ZKw2gWwefVj67kZzbADOaxbKSHj7XKqTcLD7uzY0etQWpWgfCg=w408-h306-k-no,America/Chicago,,0x87ba7b1568598a3b:0x8b7780d39952d006,ChIJO4pZaBV7uocRBtBSmdOAd4s,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAFefZcLkFJw0tLvTi1X66Dcx9qK-y45w05BevCK57N9e7_keSygCIBAn9Zva42H-D3rb5Db4yhCurWLjKpBo398ZKw2gWwefVj67kZzbADOaxbKSHj7XKqTcLD7uzY0etQWpWgfCg=w397-h298-k-no""},{""title"":""House"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAEzUm5YqdhbIlzdMdNtqVc0qqtsweNEwXQdq01WTdsasCKWk4Jhgd1AAxkCr1SzTyhAAqlkeZxwKTPxNk-65Mpwb8ErZSQcJZnALIB4t8RjnH2ZqdKrsPPHgNn03lSJ5HlmpsOyvg=w546-h298-k-no""},{""title"":""Roof shingle"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAGbxxr2N58T-z4tEUK04mXslmnhaQ2DU32tFx-DevHqS2e0Y-t2f2MHfV5EgsF694wmVNmdDEz7wHQhXPrrrOKOdXTam6dO0xuVzYUzLksUgSvc77qm0-k_WpEQDkDxj-cNPpFdLg=w397-h298-k-no""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAHxgIlGwU8VrmkGQ-73GlC1Z99lRvziJPrqX6a4PXLidE8Tow_GxchptRu5sUcUYm-bp1elf5CIGa_5lALZDNxdka-MnTq1-mL0upaPD_RCQ8SYoaz-AOixWvfZDy9K7IoDlnc=w428-h298-k-no""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""113354815236055200656"",""name"":""AC Roofing Solutions Inc (Owner)"",""link"":""https://www.google.com/maps/contrib/113354815236055200656""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,"[{""Name"":""John Donaldson"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocL1J-kZa6gZCjkU1WwVpJO9kSWjIrVf830UcDAsT1pN40QjrA=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Neil responded promptly in the middle of his busiest season with the storm damage. He came out to my house to inspect/locate the leak 1 day after reaching out to him. His customer care and service are beyond great! Would 10/10 recommend anyone reaching out to him for any of your roofing needs! Thanks so much for your heart and your help sir! You are a blessing to our community!"",""Images"":null,""When"":""""},{""Name"":""Edie Marsh"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocKyiemh-I-X2FsYZs2S9JR079mSS7Q9eb27wDveT27UNXNjcA=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Wow, I am absolutely blown away by the incredible service I received from Neil at AC Roofing Solutions! From the very first call, Neil was exceptionally punctual and got back to me lightning fast. I was initially concerned that I might need a full roof replacement, but Neil came out, thoroughly inspected everything, and gave me the fantastic news that it only needed a simple repair. What truly impressed me was that Neil had actually installed the roof a couple of years ago before we even purchased the house. Without hesitation, he offered to take care of the repair completely free of charge! You just don’t find that kind of integrity and commitment very often. Neil is the epitome of a professional and an honorable man. He runs a truly reliable business, and I have complete trust in his expertise and his word. If you’re looking for a roofer who is honest, dependable, and stands behind their work, look no further than Neil with AC Roofing Solutions. I would recommend him wholeheartedly, any day of the week!"",""Images"":null,""When"":""""},{""Name"":""Luke"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocJgTneIXDsvHkmjbiVOymTAZLs4doiUJh0egpKCeUbwfR3yvw=s120-c-rp-mo-ba2-br100"",""Rating"":5,""Description"":""Superb customer service. Had a leak on my roof from a recent hail storm. Neil and his crew got on it in under 24 hours of my initial call. They got my roof patched up and sealed until we get through hail season. I will most definitely be going with AC roofing Solutions once I open my claim on my roof for repairs. Amazing work guys, can’t thank you enough."",""Images"":null,""When"":""""},{""Name"":""Al Martinez"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocKqTjpsaVVCxNaIVEcbfQ56KM4tKj7tBvHtVrDnb5IL8Y06BY0=s120-c-rp-mo-ba2-br100"",""Rating"":5,""Description"":""My Wife and I were very happy with how fast Neil from Ark City Roofing respond.  Every time we would call we would receive a quick response.  Neil (Ark City Roofing) stands by their work.  They usually get the work done in a day, and are very reasonably priced."",""Images"":null,""When"":""""},{""Name"":""Bailee Palmer"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVGyrfgb_ePZzZ6xpcKSuXPH-cHnbANxoQyiBRwfM2f2jJcJA1f=s120-c-rp-mo-ba3-br100"",""Rating"":5,""Description"":""My husband was out of town for work while I was home with our two little ones and the worst happened! A light fixture in our front hallway started leaking water and our A/C and wifi were out because of the power needing to be off! AC roofing came over right away and fixed our issue so fast I barely even had time to express how thankful we were. This company goes above and beyond for their customers and I cannot even express how grateful I am!"",""Images"":null,""When"":""""},{""Name"":""Mairi Brainard"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocLk5wUKnMfIsQPwJeKfopIXiOIjsm6H5ZLRIAObJoxbYi7nKA=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""These guys are the BEST. After having our new roofing project abandoned by a Wichita company we were left in a bad position. After these latest super storms the job officially began actively leaking into the living area of our home. We called everyone in the area to try to get some assistance putting up a tarp on the rake where the water was getting under the shingles.\n\nAC Roofing was not only the only local company who got back to us quickly, but didn't try to price gouge us and were willing to come take a look same day. They came up with a MUCH better solution than the tarp I had planned, custom making a drip edge for the area AND, noticing some issues with our upper windows, even offered to scrape up the old and lay down a new bread of caulk . They were friendly, professional, and very efficient. I can't quite explain what a relief it was to deal with a great company like this after our horrible experience with the previous company who ruined the job and ran off with our money.\n\nI highly recommend at least calling and talking to AC Roofing if you have roof issues. They are the type of company that we need more of -- family owned, local, with excellent service and a high standard of work."",""Images"":null,""When"":""""},{""Name"":""TommynChristine Khuesy"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocLhwyzTTszCYxEEAOutg8d7zESwhBQ0xMTmdMFKmAb7k2VeXg=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""My mom is very pleased with the work Neil and his crew did! She loves the color and is stress free now that her roof is completed! Neil is so friendly and easy to work with! We appreciate your services!"",""Images"":null,""When"":""""},{""Name"":""David Czaplinski"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocLjPEyia9WuCfzUk1mzCinFddltK9EE7gWhM0oOZR4JS2t-hA=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""AC Roofing Solutions went above and beyond in dealing with a hail storm insurance claim on my roof. Neil was very responsive, professional and knowledgeable with estimates and material options. We went with an upgrade shingle that will save us on our premium and provide better protection. The crew was exceptionally fast and efficient with tear off, install and clean up.The new roof more than met my expectations and I will certainly use his company again."",""Images"":null,""When"":""""}]",null,
f857fa48-270a-4e43-bd89-000a3bcc5bb8,"https://www.google.com/maps/place/Midwest+Roofing+Services,+Inc./data=!4m7!3m6!1s0x87bae14c9d06719d:0x3a163225b166869e!8m2!3d37.6654776!4d-97.3676704!16s%2Fg%2F1v26mmk4!19sChIJnXEGnUzhuocRnoZmsSUyFjo?authuser=0&hl=en&rclk=1","Midwest Roofing Services, Inc.",Roofing contractor,"2209 W Harry St, Wichita, KS 67213","{""Friday"":[""8 AM–4:30 PM""],""Monday"":[""8 AM–4:30 PM""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""8 AM–4:30 PM""],""Tuesday"":[""8 AM–4:30 PM""],""Wednesday"":[""8 AM–4:30 PM""]}",{},https://www.midwestroofingservices.com/,+233 20 671 1169,"MJ8J+5W Wichita, Kansas",205,4.900000,"{""1"":4,""2"":0,""3"":0,""4"":2,""5"":199}",37.665478,-97.367670,4185588041158919838,,,"https://search.google.com/local/reviews?placeid=ChIJnXEGnUzhuocRnoZmsSUyFjo&q=Midwest+Roofing+Services,+Inc.&authuser=0&hl=en&gl=US",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHtuKiN-2zC19HRK1TbkrVzhYroIiuOI_lujDGnaH7gJg60lbqB55fMLVHLbjqwB0uLasWsyRhd-tS6XVzjAGpi5STtbRp3285frfRgn-XmBCO8SOfb2Z5VJNFrqnazGb45Iogwm2KtG_cj=w408-h270-k-no,America/Chicago,,0x87bae14c9d06719d:0x3a163225b166869e,ChIJnXEGnUzhuocRnoZmsSUyFjo,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAHtuKiN-2zC19HRK1TbkrVzhYroIiuOI_lujDGnaH7gJg60lbqB55fMLVHLbjqwB0uLasWsyRhd-tS6XVzjAGpi5STtbRp3285frfRgn-XmBCO8SOfb2Z5VJNFrqnazGb45Iogwm2KtG_cj=w449-h298-k-no""},{""title"":""Exterior"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAEF3MiZw9KUHyFc_8TPDPwJABtdQXN0bgp46dWR8v5NfG6LRLzH2UMdo4sPM3-G4eN7cksFYMlrGfuhdWr7Rx0ce7xVnHmGA0FSjil2nLeIZu19UidlhtVqveCsH0Ng10hFNeB5qo2Ei21Q=w449-h298-k-no""},{""title"":""Videos"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAGRjJBLHKSXGBFX46vqBeJUXzbZNa94MJ6PAlO_S0yfCaFPKBLlZOmUJOGJ9iQu_87QjbRrUbEYbvKQ04gb876-w6xR5yUSdv9Epv8AdqgjCHMzYrINFrksFLVx6L5jUtzvSsw=w529-h298-k-no""},{""title"":""House"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAF67TDl3I7MKIcX5V1VaaSyllRVNxpVCynJE8iPrfxMUQyM4FOfMo088ij5AYzHFJ0EzrozWE-bITsOSNQGYkWtCeTraIWDMz_X_cRDRz5ngaljWHwSDcxS1hqHQ9PAKhfqqDqGw0UDGx3v=w449-h298-k-no""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAFW9QBXVKt8-LbZaBsDAmO3Oz48WDbEI5mc0SgBTemaFkFFQFzbzbpRT24ZPuPidtyif5BoiNKSKVfO80I8ym_ZhKyi_Ha6UuArJFOBT2qea8b_MOo4y_GAmsL4OpcsOxTa4X2r=w525-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hUd685k7rDEYLpgCSySjKA\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=155.69254\u0026pitch=0\u0026thumbfov=100""}]",null,"[{""link"":""http://www.midwestroofingservices.com/"",""source"":""midwestroofingservices.com""}]","{""link"":"""",""source"":""""}","{""id"":""110298140473070175875"",""name"":""Midwest Roofing Services, Inc. (Owner)"",""link"":""https://www.google.com/maps/contrib/110298140473070175875""}","{""borough"":""Stanley/Aley"",""street"":""2209 W Harry St"",""city"":""Wichita"",""postal_code"":""67213"",""state"":""Kansas"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible parking lot"",""enabled"":true}]}]","[{""Name"":""Dwayne Gleim"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocLeAstCNYWKYQ0Yq3IwKmGbfuVbL3ZbKAGiIXsC7pLMMP-RyQ=s120-c-rp-mo-ba2-br100"",""Rating"":5,""Description"":""CAME OUT AND DID ROOF INSPECTION FOUND SOME STUFF INSURANCE MISSED THEY GOT IT APPROVED AND  GOT  OUR COLOR PICKED OUT AND GOT US SCHEDULED IN AND OUT IN 1 DAY. EVERYTHING WAS CLEANED UP AND TIDY. IF I HADNT SEEN THEM ON THE RING CAMERAS WOULDNT HAVE KNOWN THEY WERE THERE. GUTTERS AND DOWNSPOUTS EXCELLENT SERVICE ALL AROUND.  THANKS BRANDON FOR A GREAT JOB, HOMETOWN BUSINESS IS WHERE WE PREFER TO SPEND OUR MONEY."",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIABIhDBLcX05CI9JZQnTmOzTy2B\u0026fid=0x0:0x3a163225b166869e""],""When"":""2026-2-26""},{""Name"":""Sarah Rust"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocKGbRme3UM0wMgJGZvPhhN4LYsXahlvWiSG743VqE3B-TFqsQ=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""We had a residential roof installed by Midwest Roofing 11/2025.  It was an excellent experience from start to finish.  Brandon, our sales representative, sold us a quality product and patiently walked us through the entire process.  The install team was timely, efficient, capable and provided us with a stellar installation.  While this is an expensive endeavor, we are confident our investment will last for many years to come.  Thanks to all at Midwest Roofing for the fantastic services provided.  We wouldn't hesitate to partner with them again!"",""Images"":null,""When"":""""},{""Name"":""Teresa Bailey"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocIOwyE-5pT6Tf-ivtp19li7F8e1vLOtuzpBuCEhfV6I5zb_=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""These guys are great! They got my roof done fast and it looks great.  They walked me though  the whole process with  my insurance process  they answered all my  questions with a lot of knowledge. And patience. Shout out to Steve and Darren  for being so great to work with. Customer for life"",""Images"":null,""When"":""""},{""Name"":""A P"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXH4tv1Crk6DdprY1EP-CfJ9HYAtEIplWCugJ1CE4uROcqKsc3Y=s120-c-rp-mo-ba3-br100"",""Rating"":5,""Description"":""Midwest Roofing did an outstanding job replacing our entire roof from start to finish.  Brandon and his team are professional, on time and were respectful of our property. Our roof looks amazing, the quality of work is clearly evident, and the house feels so much warmer!  They cleaned up so well that you wouldn’t know they were even here! I highly recommend them for their quality of work and professionalism."",""Images"":null,""When"":""""},{""Name"":""Scott Christian"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocJbPFmmFmkznTwpBsvoeEoKGVZNmFFLMvoS9WFsiuMEa6eLZQ=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Great company to do business with. I worked with Brandon and he did a fantastic job communicating everything with me . The roofers did a fantastic job putting on new roof. I liked they are a local company and would highly recommend them."",""Images"":null,""When"":""""},{""Name"":""Linda Snavely"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocL4pIBHOEvV1_ZXZ4QBkTdDwUDVYtSnPJxkxI8pQZori_gekQ=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""If you're looking to get a new roof or even just repairs, I would advise you to look to Midwest Roofing Services. I have a beautiful new roof all thanks to this company. They were so hard working and so informative, and able to totally explain everything l asked about or needed to know. Thank you so much for my new roof. 5-star rating."",""Images"":null,""When"":""""},{""Name"":""Maureen Stout"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocK8ljUt_bY4ZWNpKjAGnfnuvGVYDzO-gqgP72NoM4zQkfxKHQ=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""I had the best experience with Billy from Midwest Roofing Services.   I had called for a repair of my roof, and Billy called to schedule a time to come out to inspect my roof leak.  He called to tell me he would be a few minutes late, which was very much appreciated.  He arrived when I had another roofing contractor there as I always get 3 bids.  Billy worked with the other contractor as they worked together to analyze the issue.  Billy actually gave the other contractor some caulk to do the repair as they worked together to repair my roof right then and there.   I would highly recommend Midwest Roofing for their communication and great work ethic!   Thank you, Billy!"",""Images"":null,""When"":""""},{""Name"":""Leslie Neinast"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocK7EDJZIs7ByaAzo87tkM5CrHHRqK5dkdW8XamPV5qjOrDg5g=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""What an amazing company. Not only was Midwest Roofing fast. The crew for both roof and gutter installation were exceptional in communicating with me. I could tell immediately that they knew what they were doing. They are a local company and I like that. I would highly recommend their services."",""Images"":null,""When"":""""}]",null,
f857fa48-270a-4e43-bd89-000a3bcc5bb8,https://www.google.com/maps/place/Shull+Roofing/data=!4m7!3m6!1s0x87a38b2fda3a86a7:0x1e3f4cbbc09a6531!8m2!3d38.3623511!4d-98.7934933!16s%2Fg%2F11lsr7w25x!19sChIJp4Y62i-Lo4cRMWWawLtMPx4?authuser=0&hl=en&rclk=1,Shull Roofing,Roofing contractor,"1004 Roosevelt St, Great Bend, KS 67530","{""Friday"":[""8 AM–5 PM""],""Monday"":[""8 AM–5 PM""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""8 AM–5 PM""],""Tuesday"":[""8 AM–5 PM""],""Wednesday"":[""8 AM–5 PM""]}",{},https://shullroofing.com/great-bend/,(620) 282-5203,"9664+WJ Great Bend, Kansas",78,4.900000,"{""1"":1,""2"":0,""3"":0,""4"":2,""5"":75}",38.362351,-98.793493,2179545113944548657,,,https://search.google.com/local/reviews?placeid=ChIJp4Y62i-Lo4cRMWWawLtMPx4&q=Shull+Roofing&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFgXLdVdubWegqqnRo-JTGdb59zvm5IVkgzZhOKmBusiixeFfPXtLLR3rmV4d6AUtm6SsrgOkuXrOR-k8NS7Uc0XiCsspgaRDMsbuYEB4sT5McqfKTABZvWvljJ80NgeQ52NZw=w408-h306-k-no,America/Chicago,,0x87a38b2fda3a86a7:0x1e3f4cbbc09a6531,ChIJp4Y62i-Lo4cRMWWawLtMPx4,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAFgXLdVdubWegqqnRo-JTGdb59zvm5IVkgzZhOKmBusiixeFfPXtLLR3rmV4d6AUtm6SsrgOkuXrOR-k8NS7Uc0XiCsspgaRDMsbuYEB4sT5McqfKTABZvWvljJ80NgeQ52NZw=w397-h298-k-no""},{""title"":""House"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAG-gPkLL4bjf4ZtUzHbZk6FJUeWqNlNPVS1PPRXCiMZgGhNOJTFA4vNlWAButNC5Jo-ZpNkI5noHE0UkgkQGwugaJQHDcIdW484e9_6yJuqdrd9MSItowHSj8yuzHTDdSvnqdLN96ePzPIY=w224-h398-k-no""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAG2ptMNxiZTFE5PQI-J6w9bXZqflJNCaqH7n-yGegGFYNHRX7U4CAkzyQCzwUItijYGa6_uC62T2MlkidAzIzM3mPRg8bHoqq5pvmh2tp6jf7ADM1AZa93ArBoLYIwR-0Fl04VjLPTyLeGD=w224-h398-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SzJhQoNdiRcydW5-jhA6ZQ\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=36.832848\u0026pitch=0\u0026thumbfov=100""}]",null,"[{""link"":""https://shullroofing.com/free-estimate/"",""source"":""shullroofing.com""}]","{""link"":"""",""source"":""""}","{""id"":""107151456155618950412"",""name"":""Shull Roofing (Owner)"",""link"":""https://www.google.com/maps/contrib/107151456155618950412""}","{""borough"":"""",""street"":""1004 Roosevelt St"",""city"":""Great Bend"",""postal_code"":""67530"",""state"":""Kansas"",""country"":""US""}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Onsite services"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible parking lot"",""enabled"":true}]}]","[{""Name"":""James Schell"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXqJXfMEt6GdqTFyRTENw47zxrfOQdLyCZ3fHj4JOIbMJ5No-kknw=s120-c-rp-mo-ba6-br100"",""Rating"":5,""Description"":""Eugene from Shull Roofing installed our new gutters today. The gutters look great and he and his crew did an amazing job. They arrived on time and finished in 7 hours. Eugene ensured all the old guttering was removed and they did an excellent job of clean-up."",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIHM0ogKEICAgICnqp2GrQE\u0026fid=0x0:0x1e3f4cbbc09a6531""],""When"":""2024-9-24""},{""Name"":""Sheila Thomason"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocKCHsgbLe9mbdq1Q5PQKceThbhitlx0ajEHfp1CFvLggDk-rQ=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""We were very impressed with our whole experience with Shull Roofing in every aspect of our two homes that you re-roofed!!  Your entire crew from Chris, our original salesman to Logan as our project manager to Taylor and Katie in the office.  Your entire team gave us exceptional customer service and support before, during and after both projects were completed.\nThank you very much and we will definitely be recommending Shull roofing  to anyone that asks us our experience with them!!!"",""Images"":null,""When"":""""},{""Name"":""Braeden Corman"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjUxlDyrJpq8mnN3rSVUgBorB1G0d2RlqziFj8uC_yieqUxWvU_g=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""My wife and I chose Shull Roofing after our roof was damaged due to hail. I can say they were amazing to do business with. They responded very fast after our initial inquiry to schedule a free estimate. Chris Landrum was our salesman and he was the true reason we signed the contract. Chris was very knowledgeable with our initial questions and extremely patient with us getting our project started. Dave Hawkins was our project manager and always kept us informed on product deliveries and any change orders to happen. The crew we had were very fast and did an amazing job roofing our home and detached garage in one day. We could not be happier with the finished product."",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIHM0ogKEICAgIDD3uaHzAE\u0026fid=0x0:0x1e3f4cbbc09a6531""],""When"":""2024-4-10""},{""Name"":""Daniel Couture"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocLlG9K9bLtAVg2_Dm1b2EtV1Zp7GKrp-BaAijZQ-1pTfg_3KQ=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""I got 3 bids on my home and Shull won my business.  My job was scheduled very quickly, my materials arrived within a day or two and my home and 2 car garage were done in 1 day!  I had zero damage and the cleanup was flawless.  The roof looks absolutely amazing and I couldn’t be happier.  I can’t say enough about Shull.  Both Chris and Dave were fantastic to work with.  My only complaint is that the job was done so quickly, I couldn’t even get to the house to thank all the workers!  Great job everyone!"",""Images"":null,""When"":""""},{""Name"":""Jess Bowlby"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWB1hc1NUdYsQWncXA6Da7nuo-Pr4_hXPVz0dyIqs7l3kEoC6c=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""I just want to say how much I appreciate Chris remaining in contact with me and checking in with me often about the status of my roof repair. We are going through a state program and the process has been less than exciting. He showed up very quickly for the estimate and continues to show interest in performing and completing the job. He has also shown an interest in the program we are utilizing so that he may be able to help others down the line. I appreciate him and his patience throughout this whole process and will recommend him to others!"",""Images"":null,""When"":""""},{""Name"":""Matthew Mulville"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocJ7VMu1xap1nVfA7UafL8a5ZczqOGOrLOkjgOwm0K2lX1Nomw=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""We chose Shull Roofing for our house and we couldn’t have made a better choice. Chris Landrum was a straight shooter as a salesman and worked very hard to answer all of my questions and provide any help that he could. Dave Hawkins was our project manager. He and his crew showed up early, got the job done timely, and cleaned up awesome after the work was done. When they uncovered more damage on our roof then what was expected, they took the time and got more materials to do the job right. Dave did a great job communicating with me on what needed to be done."",""Images"":null,""When"":""""},{""Name"":""Shirley Krisher"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWRCq8mkRrzjE08sTPFZDULULHtzLsdvgErhBN27z7VM32qDxvE=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Shull Roofing did an amazing job. Fast demo, through cleanup, speedy job, fast install, great communication with home owners. Will recommend to others"",""Images"":null,""When"":""""},{""Name"":""Gail Murphy"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocKFnY-IAhqLpkMHX2ntLEO05jGifSqv2gahCF1a5yHYKFki2Q=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Chris Landrum explained the whole process very well and was very professional and a pleasure to work with.\nChris Hemel and Orlando did a very nice job at putting up our new gutters and down spouts."",""Images"":null,""When"":""""}]",null,
